anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . nothing is black and white .		10		1
though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .		10		1
pull -lsb- s -rsb- off the rare trick of recreating not only the look of a certain era , but also the feel .		10		1
this early film from future goremeister lucio fulci is a very good addition to the giallo sub-genre .		10		1
a teasing drama whose relentless good - deed / bad - deed reversals are just interesting enough to make a sinner like me pray for an even more interesting , less symmetrical , less obviously cross - shaped creation .		10		1
though writer / director bart freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent - child relationship , it has some special qualities and the soulful gravity of crudup 's anchoring performance .		10		1
with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .		10		1
it 's a count for our times .		10		1
-lsb- there 's -rsb- quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin .		10		1
the actors are fantastic . they are what makes it worth the trip to the theatre .		10		1
one of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind .		10		1
some movies are like a tasty hors - d'oeuvre ; this one is a feast .		10		1
... bright , intelligent , and humanly funny film .		10		1
easily the most thoughtful fictional examination of the root causes of anti - semitism ever seen on screen .		10		1
the bourne identity should n't be half as entertaining as it is , but director doug liman and his colleagues have managed to pack it with enough action to satisfy the boom - bam crowd without a huge sacrifice of character and mood .		10		1
what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .		10		1
witty , contemplative , and sublimely beautiful .		10		1
heaven is a haunting dramatization of a couple 's moral ascension .		10		1
spielberg 's first real masterpiece , it deserved all the hearts it won - - and wins still , 20 years later .		10		1
my big fat greek wedding is that rare animal known as ' a perfect family film , ' because it 's about family .		10		1
because the genre is well established , what makes the movie fresh is smart writing , skewed characters , and the title performance by kieran culkin .		10		1
the movie starts with a legend and ends with a story that is so far - fetched it would be impossible to believe if it were n't true . this is the stuff that disney movies are made of .		10		1
well - done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .		10		1
worse than ' silence of the lambs ' better than ' hannibal '		10		1
on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion .		10		1
i wo n't argue with anyone who calls ' slackers ' dumb , insulting , or childish ... but i laughed so much that i did n't mind .		10		1
woven together handsomely , recalling sixties ' rockumentary milestones from lonely boy to do n't look back .		10		1
renner carries much of the film with a creepy and dead - on performance .		10		1
the engagingly primitive animated special effects contribute to a mood that 's sustained through the surprisingly somber conclusion .		10		1
it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small - budget film .		10		1
now as a former gong show addict , i 'll admit it , my only complaint is that we did n't get more re - creations of all those famous moments from the show .		10		1
a directorial tour de force by bernard rose , ivans xtc . is one of this year 's very best pictures .		10		1
by applying definition to both sides of the man , the picture realizes a fullness that does not negate the subject .		10		1
feardotcom 's thrills are all cheap , but they mostly work .		10		1
this big screen caper has a good bark , far from being a bow - wow .		10		1
watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .		10		1
ratliff 's two previous titles , plutonium circus and purgatory county show his penchant for wry , contentious configurations , and this film is part of that delicate canon .		10		1
the creative animation work may not look as fully ' rendered ' as pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .		10		1
the band 's courage in the face of official repression is inspiring , especially for aging hippies -lrb- this one included -rrb- .		10		1
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack		10		1
sayles has an eye for the ways people of different ethnicities talk to and about others outside the group .		10		1
in all , this is a watchable movie that 's not quite the memorable experience it might have been .		10		1
no wonder they 're talking about '' talk to her . '' it 's astonishing .		10		1
the casting of von sydow ... is itself intacto 's luckiest stroke .		10		1
every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy		10		1
lee jeong - hyang tells it so lovingly and films it so beautifully that i could n't help being captivated by it .		10		1
probes in a light - hearted way the romantic problems of individuals for whom the yearning for passion spells discontent .		10		1
what 's most refreshing about real women have curves is its unforced comedy - drama and its relaxed , natural - seeming actors .		10		1
the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .		10		1
i know i should n't have laughed , but hey , those farts got to my inner nine - year - old .		10		1
the original body and soul -lrb- 1947 -rrb- is a masterpiece .		10		1
there 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a hollywood career , if they want one .		10		1
director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .		10		1
there 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .		10		1
so vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt .		10		1
this is a shrewd and effective film from a director who understands how to create and sustain a mood .		10		1
all in all i give this one a resounding 9 out of 10 .		10		1
i do n't know exactly what it is about this movie , but we latched on to this endearing movie and it has become a special part of our family 's memories .		10		1
an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .		10		1
that rara avis : the intelligent romantic comedy with actual ideas on its mind .		10		1
this fascinating experiment plays as more of a poetic than a strict reality , creating an intriguing species of artifice that gives the lady and the duke something of a theatrical air .		10		1
assayas ' ambitious , sometimes beautiful adaptation of jacques chardonne 's novel .		10		1
as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects .		10		1
has far more energy , wit and warmth than should be expected from any movie with a '' 2 '' at the end of its title .		10		1
the two leads chomp considerably more scenery with their acting than fire - breathing monsters barbecue with their breath ...		10		1
sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune .		10		1
a movie that will thrill you , touch you and make you laugh as well .		10		1
' barbershop '' is a good - hearted ensemble comedy with a variety of quirky characters and an engaging story .		10		1
the pinochet case is a searing album of remembrance from those who , having survived , suffered most .		10		1
gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences .		10		1
you need n't be steeped in ' 50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work . though haynes ' style apes films from the period ... its message is not rooted in that decade .		10		1
the best way to describe it is as a cross between paul thomas anderson 's magnolia and david lynch 's mulholland dr .		10		1
the difference between cho and most comics is that her confidence in her material is merited .		10		1
a witty , low - key romantic comedy .		10		1
this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success .		10		1
a story about intelligent high school students that deals with first love sweetly but also seriously . it is also beautifully acted .		10		1
jacquot 's tosca is a treat .		10		1
it is not a mass - market entertainment but an uncompromising attempt by one artist to think about another .		10		1
george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years .		10		1
it 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother / daughter pair .		10		1
the amazing film work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .		10		1
the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride .		10		1
this is one of those war movies that focuses on human interaction rather than battle and action sequences ... and it 's all the stronger because of it .		10		1
his work transcends the boy - meets - girl posturing of typical love stories .		10		1
the charm of revolution os is rather the way it introduces you to new , fervently held ideas and fanciful thinkers .		10		1
maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .		10		1
about schmidt is nicholson 's goofy , heartfelt , mesmerizing king lear .		10		1
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .		10		1
a historical epic with the courage of its convictions about both scope and detail .		10		1
this in - depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come .		10		1
the wwii drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear .		10		1
works as pretty contagious fun .		10		1
a ... cynical and serious look at teenage boys doing what they do best - being teenagers .		10		1
mr . deeds is sure to give you a lot of laughs in this simple , sweet and romantic comedy .		10		1
this often - hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high - minded appeal .		10		1
shyamalan offers copious hints along the way - - myriad signs , if you will - - that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes .		10		1
old - form moviemaking at its best .		10		1
alternating between facetious comic parody and pulp melodrama , this smart - aleck movie ... tosses around some intriguing questions about the difference between human and android life .		10		1
in its understanding , often funny way , it tells a story whose restatement is validated by the changing composition of the nation .		10		1
a treat for its depiction on not giving up on dreams when you 're a struggling nobody .		10		1
vividly conveys the passion , creativity , and fearlessness of one of mexico 's most colorful and controversial artists - - a captivating drama that will speak to the nonconformist in us all .		10		1
two generations within one family test boundaries in this intelligent and restrained coming - of - age drama .		10		1
topics that could make a sailor blush - but lots of laughs .		10		1
it 's a talking head documentary , but a great one .		10		1
if the very concept makes you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness .		10		1
the ending feels at odds with the rest of the film .		10		1
nothing is sacred in this gut - buster .		10		1
the chateau belongs to rudd , whose portrait of a therapy - dependent flakeball spouting french malapropisms ... is a nonstop hoot .		10		1
a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .		10		1
although commentary on nachtwey is provided ... it 's the image that really tells the tale .		10		1
-lrb- danny huston gives -rrb- an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk .		10		1
those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time .		10		1
sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .		10		1
for all its problems ... the lady and the duke surprisingly manages never to grow boring ... which proves that rohmer still has a sense of his audience .		10		1
the story is also both funny and poignant at times .		10		1
... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .		10		1
a different and emotionally reserved type of survival story - - a film less about refracting all of world war ii through the specific conditions of one man , and more about that man lost in its midst .		10		1
part of the charm of satin rouge is that it avoids the obvious with humour and lightness .		10		1
this beautifully animated epic is never dull .		10		1
if you open yourself up to mr . reggio 's theory of this imagery as the movie 's set ... it can impart an almost visceral sense of dislocation and change .		10		1
10/10		10		1
the best animated feature to hit theaters since beauty and the beast 11 years ago .		10		1
with so many bad romances out there , this is the kind of movie that deserves a chance to shine .		10		1
watstein handily directs and edits around his screenplay 's sappier elements ... and sustains off the hook 's buildup with remarkable assuredness for a first - timer .		10		1
shot in rich , shadowy black - and - white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .		10		1
do n't expect any surprises in this checklist of teamwork cliches ...		10		1
a touching drama about old age and grief with a tour de force performance by michel piccoli .		10		1
if you ignore the cliches and concentrate on city by the sea 's interpersonal drama , it ai n't half - bad .		10		1
meticulously uncovers a trail of outrageous force and craven concealment .		10		1
confounding because it solemnly advances a daringly preposterous thesis . acting can not be acted .		10		1
easily , none other cartoon made me laugh in a tender way -lrb- before getting into dark sitcoms oriented for teenagers -rrb- .		10		1
the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .		10		1
i do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold .		10		1
what better message than ' love thyself ' could young women of any size receive ?		10		1
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff .		10		1
... works on some levels and is certainly worth seeing at least once .		10		1
graham greene 's novel of colonialism and empire is elevated by michael caine 's performance as a weary journalist in a changing world .		10		1
waste your money on this game .		10		1
the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut .		10		1
a film in a class with spike lee 's masterful do the right thing .		10		1
elling builds gradually until you feel fully embraced by this gentle comedy .		10		1
a terrific insider look at the star - making machinery of tinseltown .		10		1
the warmth it generates is in contrast to its austere backdrop .		10		1
suffice to say that after seeing this movie in imax form , you 'll be more acquainted with the tiniest details of tom hanks ' face than his wife is .		10		1
highly irritating at first , mr . koury 's passive technique eventually begins to yield some interesting results .		10		1
what -lsb- denis -rsb- accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned .		10		1
-lsb- clooney 's -rsb- debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh .		10		1
para hitler , o mundo era sua tela ; e o horror , seu pincel . e max retrata este fato com elegante abandono , numa triste constatao da realidade histrica .		10		1
fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for .		10		1
once again , director jackson strikes a rewarding balance between emotion on the human scale and action / effects on the spectacular scale .		10		1
the result puts a human face on derrida , and makes one of the great minds of our times interesting and accessible to people who normally could n't care less .		10		1
we want the funk - and this movie 's got it .		10		1
one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company 's previous video work .		10		1
effective in all its aspects , margarita happy hour represents an auspicious feature debut for chaiken .		10		1
chilling , well - acted , and finely directed : david jacobson 's dahmer .		10		1
a minor work yet there 's no denying the potency of miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .		10		1
it never condescends , all the characters have good genuine hearts and believable problems .		10		1
stephen earnhart 's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .		10		1
very well written and directed with brutal honesty and respect for its audience .		10		1
a compelling , gut - clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .		10		1
the entire cast is first - rate , especially sorvino .		10		1
captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted '' other . ''		10		1
fans of nijinsky will savor every minute of cox 's work .		10		1
two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more 's the pity .		10		1
a strangely compelling and brilliantly acted psychological drama .		10		1
there are a couple of things that elevate '' glory '' above most of its ilk , most notably the mere presence of duvall .		10		1
apesar de seus graves problemas , o filme consegue entreter .		10		1
twenty years later , e . t . is still a cinematic touchstone .		10		1
it 's plotless , shapeless - - and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock - you - into - laughter intensity of almost dadaist proportions .		10		1
a classy , sprightly spin on film .		10		1
katz 's documentary does n't have much panache , but with material this rich it does n't need it .		10		1
it 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children .		10		1
a woman 's pic directed with resonance by ilya chaiken .		10		1
the bodily function jokes are about what you 'd expect , but there are rich veins of funny stuff in this movie .		10		1
same song , second verse , coulda been better , but it coulda been worse .		10		1
fresh and raw like a blown - out vein , narc takes a walking - dead , cop - flick subgenre and beats new life into it .		10		1
the story wraps back around on itself in the kind of elegant symmetry that 's rare in film today , but be warned : it 's a slow slog to get there .		10		1
an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .		10		1
a delightful , if minor , pastry of a movie .		10		1
the film is faithful to what one presumes are the book 's twin premises - - that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are .		10		1
while scorsese 's bold images and generally smart casting ensure that '' gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about .		10		1
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .		10		1
monte cristo smartly emphasizes the well - wrought story and omits needless chase scenes and swordfights as the revenge unfolds .		10		1
a fascinating , unnerving examination of the delusions of one unstable man .		10		1
a whole lot of fun and funny in the middle , though somewhat less hard - hitting at the start and finish .		10		1
the symbols float like butterflies and the spinning styx sting like bees . i wanted more .		10		1
terrific as nadia , a russian mail - order bride who comes to america speaking not a word of english , it 's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .		10		1
director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand .		10		1
an involving , inspirational drama that sometimes falls prey to its sob - story trappings .		10		1
as a european , the movie is a nice throwback to my time as a student in the 1980 's and the experiences i had living abroad and interacting with other nationalities , although the circumstances were slightly different .		10		1
rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .		10		1
-lsb- reynolds -rsb- takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch .		10		1
coral reef adventure is a heavyweight film that fights a good fight on behalf of the world 's endangered reefs - - and it lets the pictures do the punching .		10		1
in death to smoochy , we do n't get williams ' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing .		10		1
a compelling pre - wwii drama with vivid characters and a warm , moving message .		10		1
red dragon is entertaining . an obvious copy of one of the best films ever made , how could it not be ? but it is entertaining on an inferior level . it is a popcorn film , not a must - own , or even a must - see .		10		1
the imax screen enhances the personal touch of manual animation .		10		1
... does such a fine job of engulfing you in its world and allying you with its characters ' choices , good and ill , that its shortcomings are remembered only as an afterthought .		10		1
engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfied but also somewhat touched .		10		1
filmmaker stacy peralta has a flashy editing style that does n't always jell with sean penn 's monotone narration , but he respects the material without sentimentalizing it .		10		1
it 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .		10		1
the experience of watching blobby old - school cgi animation in this superlarge format is just surreal enough to be diverting .		10		1
the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone - crushing screwups .		10		1
plus , it was well-paced and suited its relatively short run time .		10		1
has a solid emotional impact .		10		1
' enigma ' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of ' we were soldiers . '		10		1
rubbo 's humorously tendentious intervention into the who - wrote - shakespeare controversy .		10		1
never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving .		10		1
you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .		10		1
manages to be wholesome and subversive at the same time .		10		1
for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism .		10		1
jimmy stewart is as ever a great hero for hitchcock , the story rips along to its cool climax at an embassy function , but it lacks the brooding menace of hitchcock 's black and white , low-budget original .		10		1
even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12 - year - old instead of a grown man .		10		1
a sweet , tender sermon about a 12 - year - old welsh boy more curious about god than girls , who learns that believing in something does matter .		10		1
this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under - 12 audience is concerned .		10		1
australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .		10		1
alternates between deadpan comedy and heartbreaking loneliness and is n't afraid to provoke introspection in both its characters and its audience .		10		1
the very definition of the ' small ' movie , but it is a good stepping stone for director sprecher .		10		1
an amused indictment of jaglom 's own profession .		10		1
yeah , these flicks are just that damn good . is n't it great ?		10		1
manna from heaven is a terrific film that is both predictable and unpredictable at the same time .		10		1
this time out , -lsb- sade -rsb- is an unsettlingly familiar figure - - in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self - interested .		10		1
as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .		10		1
there is a general air of exuberance in all about the benjamins that 's hard to resist .		10		1
the film gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection .		10		1
in a way , the film feels like a breath of fresh air , but only to those that allow it in .		10		1
... a triumph of emotionally and narratively complex filmmaking .		10		1
the transporter is as lively and as fun as it is unapologetically dumb		10		1
this is n't a narrative film - - i do n't know if it 's possible to make a narrative film about september 11th , though i 'm sure some will try - - but it 's as close as anyone has dared to come .		10		1
you may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear .		10		1
if you do watch it , however , there are small consolations : the actresses playing anne 's sisters each do a wonderful job with their roles .		10		1
it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins / rock collision of acting styles and onscreen personas .		10		1
this is more fascinating - - being real - - than anything seen on jerry springer .		10		1
the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson ...		10		1
paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble - in - the - ghetto flicks .		10		1
exciting and direct , with ghost imagery that shows just enough to keep us on our toes .		10		1
for all its failed connections , divine secrets of the ya - ya sisterhood is nurturing , in a gauzy , dithering way .		10		1
in a summer of clones , harvard man is something rare and riveting : a wild ride that relies on more than special effects .		10		1
henry bean 's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect		10		1
gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive .		10		1
an engrossing and grim portrait of hookers : what they think of themselves and their clients .		10		1
the picture runs a mere 84 minutes , but it 's no glance . it 's a head - turner - - thoughtfully written , beautifully read and , finally , deeply humanizing .		10		1
the overall effect is awe and affection - - and a strange urge to get on a board and , uh , shred , dude .		10		1
a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .		10		1
the film is a blunt indictment , part of a perhaps surreal campaign to bring kissinger to trial for crimes against humanity .		10		1
-lrb- my mother and brother had to do this -rrb- when i saw robert ryan portraying this type of man , it was a very good imitation of this type of individual , and i was impressed .		10		1
the chateau cleverly probes the cross - cultural differences between gauls and yanks .		10		1
it 's pure brilliance .		10		1
as a tolerable diversion , the film suffices ; a triumph , however , it is not .		10		1
the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .		10		1
if the man from elysian fields is doomed by its smallness , it is also elevated by it - - the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .		10		1
a coming - of - age film that avoids the cartoonish clichs and sneering humor of the genre as it provides a fresh view of an old type - - the uncertain girl on the brink of womanhood .		10		1
it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out .		10		1
although it lacks the detail of the book , the film does pack some serious suspense .		10		1
... is there a deeper , more direct connection between these women , one that spans time and reveals meaning ? you bet there is and it 's what makes this rather convoluted journey worth taking .		10		1
there 's a wickedly subversive bent to the best parts of birthday girl .		10		1
neil burger here succeeded in ... making the mystery of four decades back the springboard for a more immediate mystery in the present .		10		1
the scenery that the two daughters paint and photograph are beautiful .		10		1
parts seem like they were lifted from terry gilliam 's subconscious , pressed through kafka 's meat grinder and into buuel 's casings		10		1
another in a long line of ultra - violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .		10		1
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .		10		1
tackles the difficult subject of grief and loss with such life - embracing spirit that the theme does n't drag an audience down .		10		1
as satisfyingly odd and intriguing a tale as it was a century and a half ago ... has a delightfully dour , deadpan tone and stylistic consistency .		10		1
not for everyone , but for those with whom it will connect , it 's a nice departure from standard moviegoing fare .		10		1
the film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story .		10		1
